areaCode,areaName,areaType,date,newCasesByPublishDate
E12000006,East of England,region,2021-06-22,442
E12000006,East of England,region,2021-06-21,411
E12000006,East of England,region,2021-06-20,421
E12000006,East of England,region,2021-06-19,443
E12000006,East of England,region,2021-06-18,429
E12000006,East of England,region,2021-06-17,439
E12000006,East of England,region,2021-06-16,340
E12000006,East of England,region,2021-06-15,385
E12000006,East of England,region,2021-06-14,344
E12000006,East of England,region,2021-06-13,256
E12000006,East of England,region,2021-06-12,299
E12000006,East of England,region,2021-06-11,317
E12000006,East of England,region,2021-06-10,427
E12000006,East of England,region,2021-06-09,227
E12000006,East of England,region,2021-06-08,313
E12000006,East of England,region,2021-06-07,321
E12000006,East of England,region,2021-06-06,211
E12000006,East of England,region,2021-06-05,244
E12000006,East of England,region,2021-06-04,340
E12000006,East of England,region,2021-06-03,210
E12000006,East of England,region,2021-06-02,181
E12000006,East of England,region,2021-06-01,160
E12000006,East of England,region,2021-05-31,188
E12000006,East of England,region,2021-05-30,116
E12000006,East of England,region,2021-05-29,187
E12000006,East of England,region,2021-05-28,236
E12000006,East of England,region,2021-05-27,224
E12000006,East of England,region,2021-05-26,164
E12000006,East of England,region,2021-05-25,158
E12000006,East of England,region,2021-05-24,180
E12000006,East of England,region,2021-05-23,134
E12000006,East of England,region,2021-05-22,150
E12000006,East of England,region,2021-05-21,198
E12000006,East of England,region,2021-05-20,184
E12000006,East of England,region,2021-05-19,114
E12000006,East of England,region,2021-05-18,0
E12000006,East of England,region,2021-05-17,122
E12000006,East of England,region,2021-05-16,132
E12000006,East of England,region,2021-05-15,161
E12000006,East of England,region,2021-05-14,182
E12000006,East of England,region,2021-05-13,215
E12000006,East of England,region,2021-05-12,157
E12000006,East of England,region,2021-05-11,233
E12000006,East of England,region,2021-05-10,199
E12000006,East of England,region,2021-05-09,104
E12000006,East of England,region,2021-05-08,142
E12000006,East of England,region,2021-05-07,219
E12000006,East of England,region,2021-05-06,224
E12000006,East of England,region,2021-05-05,157
E12000006,East of England,region,2021-05-04,158
E12000006,East of England,region,2021-05-03,154
E12000006,East of England,region,2021-05-02,134
E12000006,East of England,region,2021-05-01,132
E12000006,East of England,region,2021-04-30,174
E12000006,East of England,region,2021-04-29,181
E12000006,East of England,region,2021-04-28,138
E12000006,East of England,region,2021-04-27,267
E12000006,East of England,region,2021-04-26,222
E12000006,East of England,region,2021-04-25,132
E12000006,East of England,region,2021-04-24,163
E12000006,East of England,region,2021-04-23,242
E12000006,East of England,region,2021-04-22,212
E12000006,East of England,region,2021-04-21,148
E12000006,East of England,region,2021-04-20,205
E12000006,East of England,region,2021-04-19,228
E12000006,East of England,region,2021-04-18,134
E12000006,East of England,region,2021-04-17,176
E12000006,East of England,region,2021-04-16,206
E12000006,East of England,region,2021-04-15,222
E12000006,East of England,region,2021-04-14,146
E12000006,East of England,region,2021-04-13,204
E12000006,East of England,region,2021-04-12,369
E12000006,East of England,region,2021-04-11,106
E12000006,East of England,region,2021-04-10,161
E12000006,East of England,region,2021-04-09,0
E12000006,East of England,region,2021-04-08,202
E12000006,East of England,region,2021-04-07,198
E12000006,East of England,region,2021-04-06,191
E12000006,East of England,region,2021-04-05,141
E12000006,East of England,region,2021-04-04,158
E12000006,East of England,region,2021-04-03,227
E12000006,East of England,region,2021-04-02,260
E12000006,East of England,region,2021-04-01,331
E12000006,East of England,region,2021-03-31,251
E12000006,East of England,region,2021-03-30,280
E12000006,East of England,region,2021-03-29,337
E12000006,East of England,region,2021-03-28,274
E12000006,East of England,region,2021-03-27,255
E12000006,East of England,region,2021-03-26,432
E12000006,East of England,region,2021-03-25,488
E12000006,East of England,region,2021-03-24,344
E12000006,East of England,region,2021-03-23,407
E12000006,East of England,region,2021-03-22,460
E12000006,East of England,region,2021-03-21,332
E12000006,East of England,region,2021-03-20,401
E12000006,East of England,region,2021-03-19,440
E12000006,East of England,region,2021-03-18,388
E12000006,East of England,region,2021-03-17,354
E12000006,East of England,region,2021-03-16,442
E12000006,East of England,region,2021-03-15,404
E12000006,East of England,region,2021-03-14,296
E12000006,East of England,region,2021-03-13,383
E12000006,East of England,region,2021-03-12,512
E12000006,East of England,region,2021-03-11,481
E12000006,East of England,region,2021-03-10,375
E12000006,East of England,region,2021-03-09,442
E12000006,East of England,region,2021-03-08,321
E12000006,East of England,region,2021-03-07,398
E12000006,East of England,region,2021-03-06,514
E12000006,East of England,region,2021-03-05,451
E12000006,East of England,region,2021-03-04,476
E12000006,East of England,region,2021-03-03,456
E12000006,East of England,region,2021-03-02,495
E12000006,East of England,region,2021-03-01,385
E12000006,East of England,region,2021-02-28,447
E12000006,East of England,region,2021-02-27,543
E12000006,East of England,region,2021-02-26,670
E12000006,East of England,region,2021-02-25,900
E12000006,East of England,region,2021-02-24,772
E12000006,East of England,region,2021-02-23,693
E12000006,East of England,region,2021-02-22,729
E12000006,East of England,region,2021-02-21,784
E12000006,East of England,region,2021-02-20,780
E12000006,East of England,region,2021-02-19,1057
E12000006,East of England,region,2021-02-18,1004
E12000006,East of England,region,2021-02-17,948
E12000006,East of England,region,2021-02-16,869
E12000006,East of England,region,2021-02-15,936
E12000006,East of England,region,2021-02-14,752
E12000006,East of England,region,2021-02-13,1091
E12000006,East of England,region,2021-02-12,1671
E12000006,East of England,region,2021-02-11,1053
E12000006,East of England,region,2021-02-10,972
E12000006,East of England,region,2021-02-09,946
E12000006,East of England,region,2021-02-08,1336
E12000006,East of England,region,2021-02-07,1463
E12000006,East of England,region,2021-02-06,1615
E12000006,East of England,region,2021-02-05,1800
E12000006,East of England,region,2021-02-04,2131
E12000006,East of England,region,2021-02-03,1764
E12000006,East of England,region,2021-02-02,1753
E12000006,East of England,region,2021-02-01,1866
E12000006,East of England,region,2021-01-31,2056
E12000006,East of England,region,2021-01-30,2312
E12000006,East of England,region,2021-01-29,3005
E12000006,East of England,region,2021-01-28,3076
E12000006,East of England,region,2021-01-27,2467
E12000006,East of England,region,2021-01-26,2002
E12000006,East of England,region,2021-01-25,2468
E12000006,East of England,region,2021-01-24,3216
E12000006,East of England,region,2021-01-23,3505
E12000006,East of England,region,2021-01-22,4574
E12000006,East of England,region,2021-01-21,3589
E12000006,East of England,region,2021-01-20,3720
E12000006,East of England,region,2021-01-19,3556
E12000006,East of England,region,2021-01-18,3999
E12000006,East of England,region,2021-01-17,4070
E12000006,East of England,region,2021-01-16,4449
E12000006,East of England,region,2021-01-15,6573
E12000006,East of England,region,2021-01-14,4741
E12000006,East of England,region,2021-01-13,4821
E12000006,East of England,region,2021-01-12,5143
E12000006,East of England,region,2021-01-11,4724
E12000006,East of England,region,2021-01-10,5956
E12000006,East of England,region,2021-01-09,6979
E12000006,East of England,region,2021-01-08,8517
E12000006,East of England,region,2021-01-07,5374
E12000006,East of England,region,2021-01-06,7408
E12000006,East of England,region,2021-01-05,7892
E12000006,East of England,region,2021-01-04,6983
E12000006,East of England,region,2021-01-03,6700
E12000006,East of England,region,2021-01-02,6224
E12000006,East of England,region,2021-01-01,7640
E12000006,East of England,region,2020-12-31,7479
E12000006,East of England,region,2020-12-30,6731
E12000006,East of England,region,2020-12-29,7222
E12000006,East of England,region,2020-12-28,5799
E12000006,East of England,region,2020-12-27,3367
E12000006,East of England,region,2020-12-26,5042
E12000006,East of England,region,2020-12-25,4931
E12000006,East of England,region,2020-12-24,6078
E12000006,East of England,region,2020-12-23,5611
E12000006,East of England,region,2020-12-22,4575
E12000006,East of England,region,2020-12-21,4052
E12000006,East of England,region,2020-12-20,4646
E12000006,East of England,region,2020-12-19,3521
E12000006,East of England,region,2020-12-18,4157
E12000006,East of England,region,2020-12-17,3879
E12000006,East of England,region,2020-12-16,3345
E12000006,East of England,region,2020-12-15,2294
E12000006,East of England,region,2020-12-14,2850
E12000006,East of England,region,2020-12-13,2091
E12000006,East of England,region,2020-12-12,2147
E12000006,East of England,region,2020-12-11,2411
E12000006,East of England,region,2020-12-10,2389
E12000006,East of England,region,2020-12-09,1420
E12000006,East of England,region,2020-12-08,1341
E12000006,East of England,region,2020-12-07,1329
E12000006,East of England,region,2020-12-06,1516
E12000006,East of England,region,2020-12-05,1394
E12000006,East of England,region,2020-12-04,1290
E12000006,East of England,region,2020-12-03,1185
E12000006,East of England,region,2020-12-02,1321
E12000006,East of England,region,2020-12-01,930
E12000006,East of England,region,2020-11-30,1091
E12000006,East of England,region,2020-11-29,974
E12000006,East of England,region,2020-11-28,1074
E12000006,East of England,region,2020-11-27,949
E12000006,East of England,region,2020-11-26,1108
E12000006,East of England,region,2020-11-25,1187
E12000006,East of England,region,2020-11-24,914
E12000006,East of England,region,2020-11-23,984
E12000006,East of England,region,2020-11-22,1455
E12000006,East of England,region,2020-11-21,1195
E12000006,East of England,region,2020-11-20,1150
E12000006,East of England,region,2020-11-19,1504
E12000006,East of England,region,2020-11-18,890
E12000006,East of England,region,2020-11-17,1133
E12000006,East of England,region,2020-11-16,0
E12000006,East of England,region,2020-11-15,1412
E12000006,East of England,region,2020-11-14,1217
E12000006,East of England,region,2020-11-13,1650
E12000006,East of England,region,2020-11-12,1988
E12000006,East of England,region,2020-11-11,1313
E12000006,East of England,region,2020-11-10,1002
E12000006,East of England,region,2020-11-09,1197
E12000006,East of England,region,2020-11-08,987
E12000006,East of England,region,2020-11-07,1224
E12000006,East of England,region,2020-11-06,1007
E12000006,East of England,region,2020-11-05,1056
E12000006,East of England,region,2020-11-04,1131
E12000006,East of England,region,2020-11-03,781
E12000006,East of England,region,2020-11-02,867
E12000006,East of England,region,2020-11-01,936
E12000006,East of England,region,2020-10-31,864
E12000006,East of England,region,2020-10-30,1165
E12000006,East of England,region,2020-10-29,1044
E12000006,East of England,region,2020-10-28,1099
E12000006,East of England,region,2020-10-27,797
E12000006,East of England,region,2020-10-26,796
E12000006,East of England,region,2020-10-25,948
E12000006,East of England,region,2020-10-24,960
E12000006,East of England,region,2020-10-23,846
E12000006,East of England,region,2020-10-22,974
E12000006,East of England,region,2020-10-21,1349
E12000006,East of England,region,2020-10-20,747
E12000006,East of England,region,2020-10-19,719
E12000006,East of England,region,2020-10-18,821
E12000006,East of England,region,2020-10-17,628
E12000006,East of England,region,2020-10-16,577
E12000006,East of England,region,2020-10-15,921
E12000006,East of England,region,2020-10-14,844
E12000006,East of England,region,2020-10-13,657
E12000006,East of England,region,2020-10-12,381
E12000006,East of England,region,2020-10-11,318
E12000006,East of England,region,2020-10-10,547
E12000006,East of England,region,2020-10-09,667
E12000006,East of England,region,2020-10-08,807
E12000006,East of England,region,2020-10-07,618
E12000006,East of England,region,2020-10-06,492
E12000006,East of England,region,2020-10-05,369
E12000006,East of England,region,2020-10-04,827
E12000006,East of England,region,2020-10-03,382
E12000006,East of England,region,2020-10-02,225
E12000006,East of England,region,2020-10-01,275
E12000006,East of England,region,2020-09-30,176
E12000006,East of England,region,2020-09-29,223
E12000006,East of England,region,2020-09-28,150
E12000006,East of England,region,2020-09-27,194
E12000006,East of England,region,2020-09-26,176
E12000006,East of England,region,2020-09-25,209
E12000006,East of England,region,2020-09-24,263
E12000006,East of England,region,2020-09-23,238
E12000006,East of England,region,2020-09-22,189
E12000006,East of England,region,2020-09-21,173
E12000006,East of England,region,2020-09-20,135
E12000006,East of England,region,2020-09-19,139
E12000006,East of England,region,2020-09-18,107
E12000006,East of England,region,2020-09-17,126
E12000006,East of England,region,2020-09-16,104
E12000006,East of England,region,2020-09-15,131
E12000006,East of England,region,2020-09-14,75
E12000006,East of England,region,2020-09-13,135
E12000006,East of England,region,2020-09-12,180
E12000006,East of England,region,2020-09-11,135
E12000006,East of England,region,2020-09-10,164
E12000006,East of England,region,2020-09-09,113
E12000006,East of England,region,2020-09-08,116
E12000006,East of England,region,2020-09-07,108
E12000006,East of England,region,2020-09-06,108
E12000006,East of England,region,2020-09-05,118
E12000006,East of England,region,2020-09-04,95
E12000006,East of England,region,2020-09-03,101
E12000006,East of England,region,2020-09-02,81
E12000006,East of England,region,2020-09-01,108
E12000006,East of England,region,2020-08-31,91
E12000006,East of England,region,2020-08-30,115
E12000006,East of England,region,2020-08-29,62
E12000006,East of England,region,2020-08-28,118
E12000006,East of England,region,2020-08-27,97
E12000006,East of England,region,2020-08-26,69
E12000006,East of England,region,2020-08-25,80
E12000006,East of England,region,2020-08-24,59
E12000006,East of England,region,2020-08-23,59
E12000006,East of England,region,2020-08-22,74
E12000006,East of England,region,2020-08-21,63
E12000006,East of England,region,2020-08-20,44
E12000006,East of England,region,2020-08-19,39
E12000006,East of England,region,2020-08-18,68
E12000006,East of England,region,2020-08-17,34
E12000006,East of England,region,2020-08-16,65
E12000006,East of England,region,2020-08-15,51
E12000006,East of England,region,2020-08-14,90
E12000006,East of England,region,2020-08-13,0
E12000006,East of England,region,2020-08-12,52
E12000006,East of England,region,2020-08-11,64
E12000006,East of England,region,2020-08-10,57
E12000006,East of England,region,2020-08-09,68
E12000006,East of England,region,2020-08-08,48
